Dates,Asia_50_Volume,Core_MSCI_World_ex_Australia_ESG_Leaders_AUD_Hedged_fund_Volume,Core_MSCI_World_ex_Australia_ESG_Leaders_Volume,Core_SPASX_200_Volume,Edge_MSCI_Australia_Minimum_Volatility_Volume,Edge_MSCI_Australia_Multifactor_Volume,Edge_MSCI_World_Multifactor_Volume,Global_100_AUD_Hedged_Volume,Global_100_Volume,Global_Consumer_Staples_Volume,Global_Healthcare_Volume,JP_Morgan_USD_Emerging_Markets_Bond_AUD_Hedged_E_Volume,MSCI_Emerging_Markets_Volume,SP_500_Volume,SP_Mid_Cap_Volume,SPASX_20_Volume,SPASX_Dividend_Opportunities_Volume,Total_Volume
21-Feb-22,"7,555,017.00","5,814,568.00","8,778,749.00","154,725,919.00","968,338.00","1,370,725.00","4,374,731.00","1,074,760.00","25,455,829.00","1,734,964.00","9,221,065.00","731,082.00","14,667,532.00","8,404,579.00","619,116.00","15,776,787.00","21,432,768.00",
18-Feb-22,"7,555,017.00","5,814,568.00","8,778,749.00","154,725,919.00","968,338.00","1,370,725.00","4,374,731.00","1,074,760.00","25,455,829.00","1,731,964.00","9,221,065.00","661,082.00","14,617,132.00","8,383,779.00","619,116.00","15,701,787.00","21,432,768.00",
17-Feb-22,"7,555,017.00","5,814,568.00","8,778,749.00","154,725,919.00","968,338.00","1,370,725.00","4,374,731.00","1,074,760.00","25,503,829.00","1,731,964.00","9,221,065.00","661,082.00","14,617,132.00","8,383,779.00","619,116.00","15,701,787.00","21,432,768.00",
16-Feb-22,"7,555,017.00","5,814,568.00","8,778,749.00","153,600,919.00","968,338.00","1,370,725.00","4,374,731.00","1,074,760.00","25,503,829.00","1,731,964.00","9,221,065.00","661,082.00","14,617,132.00","8,383,779.00","619,116.00","15,701,787.00","21,432,768.00",
15-Feb-22,"7,555,017.00","5,814,568.00","8,723,749.00","153,600,919.00","968,338.00","1,370,725.00","4,374,731.00","1,074,760.00","25,503,829.00","1,731,964.00","9,218,465.00","661,082.00","14,617,132.00","8,383,779.00","617,216.00","15,701,787.00","21,432,768.00",
14-Feb-22,"7,555,017.00","5,759,568.00","8,723,749.00","153,375,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,503,829.00","1,731,964.00","9,218,465.00","661,082.00","14,617,132.00","8,383,779.00","617,216.00","15,701,787.00","21,432,768.00",
11-Feb-22,"7,555,017.00","5,759,568.00","8,723,749.00","153,375,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,503,829.00","1,731,964.00","9,217,165.00","661,082.00","14,617,132.00","8,383,779.00","617,216.00","15,701,787.00","21,432,768.00",
10-Feb-22,"7,555,017.00","5,759,568.00","8,723,749.00","156,825,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,503,829.00","1,731,964.00","9,217,165.00","661,082.00","14,617,132.00","8,381,179.00","615,316.00","15,701,787.00","21,432,768.00",
9-Feb-22,"7,555,017.00","5,759,568.00","8,723,749.00","155,850,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,503,829.00","1,731,964.00","9,215,865.00","661,082.00","14,617,132.00","8,388,979.00","615,316.00","15,701,787.00","21,432,768.00",
8-Feb-22,"7,555,017.00","5,759,568.00","8,723,749.00","150,900,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,511,829.00","1,731,964.00","9,211,965.00","661,082.00","14,608,732.00","8,383,779.00","615,316.00","15,701,787.00","21,432,768.00",
7-Feb-22,"7,555,017.00","5,759,568.00","8,723,749.00","150,900,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,511,829.00","1,731,964.00","9,211,965.00","661,082.00","14,600,332.00","8,383,779.00","615,316.00","15,701,787.00","21,432,768.00",
4-Feb-22,"7,555,017.00","5,759,568.00","8,668,749.00","149,625,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,511,829.00","1,731,964.00","9,211,965.00","661,082.00","14,591,932.00","8,383,779.00","615,316.00","15,701,787.00","21,432,768.00",
3-Feb-22,"7,555,017.00","5,759,568.00","8,668,749.00","149,625,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,511,829.00","1,731,964.00","9,231,465.00","661,082.00","14,575,132.00","8,383,779.00","615,316.00","15,701,787.00","21,432,768.00",
2-Feb-22,"7,555,017.00","5,759,568.00","8,668,749.00","150,225,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,511,829.00","1,728,964.00","9,230,165.00","661,082.00","14,575,132.00","8,487,779.00","615,316.00","15,701,787.00","21,432,768.00",
1-Feb-22,"7,555,017.00","5,759,568.00","8,668,749.00","150,225,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,511,829.00","1,728,964.00","9,227,565.00","661,082.00","14,575,132.00","8,487,779.00","615,316.00","15,701,787.00","21,432,768.00",
31-Jan-22,"7,555,017.00","5,814,568.00","8,613,749.00","148,350,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,511,829.00","1,728,964.00","9,227,565.00","661,082.00","14,566,732.00","8,508,579.00","615,316.00","15,551,787.00","21,432,768.00",
28-Jan-22,"7,555,017.00","5,814,568.00","8,558,749.00","144,900,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,511,829.00","1,728,964.00","9,227,565.00","391,082.00","14,163,532.00","8,530,679.00","615,316.00","15,551,787.00","21,232,768.00",
27-Jan-22,"7,555,017.00","5,814,568.00","8,558,749.00","144,900,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,511,829.00","1,728,964.00","9,227,565.00","391,082.00","14,163,532.00","8,530,679.00","615,316.00","15,551,787.00","21,232,768.00",
25-Jan-22,"7,555,017.00","5,814,568.00","8,558,749.00","144,900,919.00","968,338.00","1,370,725.00","4,374,731.00","1,051,760.00","25,511,829.00","1,728,964.00","9,227,565.00","391,082.00","14,163,532.00","8,546,279.00","621,016.00","15,551,787.00","21,232,768.00",
24-Jan-22,"7,555,017.00","5,814,568.00","8,558,749.00","145,350,919.00","968,338.00","1,370,725.00","4,534,731.00","1,051,760.00","25,511,829.00","1,728,964.00","9,227,565.00","391,082.00","14,163,532.00","8,546,279.00","621,016.00","15,551,787.00","21,232,768.00",
21-Jan-22,"7,549,217.00","5,814,568.00","8,558,749.00","145,350,919.00","968,338.00","1,370,725.00","4,534,731.00","1,051,760.00","25,511,829.00","1,719,964.00","9,222,365.00","391,082.00","14,163,532.00","8,546,279.00","621,016.00","15,551,787.00","21,232,768.00",
20-Jan-22,"7,549,217.00","5,814,568.00","8,558,749.00","145,350,919.00","968,338.00","1,370,725.00","4,534,731.00","1,051,760.00","25,463,829.00","1,719,964.00","9,219,765.00","391,082.00","14,163,532.00","8,546,279.00","621,016.00","15,551,787.00","21,232,768.00",
19-Jan-22,"7,543,417.00","5,759,568.00","8,558,749.00","145,350,919.00","968,338.00","1,370,725.00","4,534,731.00","1,051,760.00","25,447,829.00","1,718,464.00","9,213,265.00","391,082.00","14,155,132.00","8,543,679.00","619,116.00","15,551,787.00","21,232,768.00",
18-Jan-22,"7,543,417.00","5,759,568.00","8,558,749.00","145,350,919.00","968,338.00","1,370,725.00","4,534,731.00","1,051,760.00","25,439,829.00","1,718,464.00","9,205,465.00","391,082.00","14,146,732.00","8,534,579.00","617,216.00","15,551,787.00","21,232,768.00",
17-Jan-22,"7,543,417.00","5,759,568.00","8,558,749.00","145,350,919.00","968,338.00","1,370,725.00","4,534,731.00","1,051,760.00","25,439,829.00","1,718,464.00","9,205,465.00","421,082.00","14,146,732.00","8,534,579.00","617,216.00","15,551,787.00","21,232,768.00",
14-Jan-22,"7,537,617.00","5,759,568.00","8,558,749.00","145,350,919.00","968,338.00","1,370,725.00","4,534,731.00","1,051,760.00","25,431,829.00","1,713,964.00","9,197,665.00","441,082.00","14,138,332.00","8,529,379.00","617,216.00","15,551,787.00","21,232,768.00",
13-Jan-22,"7,537,617.00","5,759,568.00","8,558,749.00","145,350,919.00","968,338.00","1,370,725.00","4,534,731.00","1,051,760.00","25,407,829.00","1,713,964.00","9,189,865.00","441,082.00","14,138,332.00","8,520,279.00","617,216.00","15,551,787.00","21,232,768.00",
12-Jan-22,"7,537,617.00","5,759,568.00","8,558,749.00","145,350,919.00","968,338.00","1,370,725.00","4,534,731.00","1,051,760.00","25,399,829.00","1,712,464.00","9,183,365.00","441,082.00","14,129,932.00","8,517,679.00","617,216.00","15,551,787.00","21,232,768.00",
11-Jan-22,"7,537,617.00","5,759,568.00","8,503,749.00","145,350,919.00","968,338.00","1,370,725.00","4,534,731.00","1,051,760.00","25,391,829.00","1,712,464.00","9,179,465.00","441,082.00","14,129,932.00","8,512,479.00","617,216.00","15,551,787.00","21,232,768.00",
10-Jan-22,"7,537,617.00","5,759,568.00","8,503,749.00","145,387,287.00","970,007.00","1,384,501.00","4,535,445.00","1,051,760.00","25,383,829.00","1,712,464.00","9,176,865.00","441,082.00","14,138,332.00","8,507,279.00","615,316.00","15,555,733.00","21,233,389.00",
7-Jan-22,"7,531,817.00","5,759,568.00","8,503,749.00","145,387,287.00","970,007.00","1,384,501.00","4,535,445.00","1,051,760.00","25,375,829.00","1,712,464.00","9,163,865.00","441,082.00","14,138,332.00","8,500,779.00","615,316.00","15,555,733.00","21,133,389.00",
6-Jan-22,"7,520,217.00","5,759,568.00","8,503,749.00","163,462,287.00","970,007.00","1,384,501.00","4,535,445.00","1,051,760.00","25,359,829.00","1,710,964.00","9,150,865.00","441,082.00","14,104,732.00","8,494,279.00","613,416.00","15,555,733.00","21,133,389.00",
5-Jan-22,"7,508,617.00","5,759,568.00","8,503,749.00","163,282,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,351,829.00","1,703,464.00","9,140,465.00","441,082.00","14,096,332.00","8,476,079.00","613,416.00","15,542,726.00","21,130,252.00",
4-Jan-22,"7,502,817.00","5,759,568.00","8,503,749.00","162,232,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,327,829.00","1,703,464.00","9,133,965.00","441,082.00","14,079,532.00","8,474,779.00","613,416.00","15,542,726.00","21,130,252.00",
31-Dec-21,"7,502,817.00","5,759,568.00","8,503,749.00","162,232,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,327,829.00","1,703,464.00","9,131,365.00","441,082.00","14,062,732.00","8,472,179.00","613,416.00","15,542,726.00","21,130,252.00",
30-Dec-21,"7,491,217.00","5,759,568.00","8,503,749.00","162,232,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,319,829.00","1,701,964.00","9,127,465.00","441,082.00","14,062,732.00","8,465,679.00","613,416.00","15,542,726.00","21,130,252.00",
29-Dec-21,"7,485,417.00","5,759,568.00","8,503,749.00","162,007,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,311,829.00","1,700,464.00","9,114,465.00","441,082.00","14,045,932.00","8,461,779.00","613,416.00","15,542,726.00","21,130,252.00",
24-Dec-21,"7,485,417.00","5,759,568.00","8,503,749.00","162,007,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,311,829.00","1,700,464.00","9,114,465.00","441,082.00","14,045,932.00","8,461,779.00","613,416.00","15,542,726.00","21,130,252.00",
23-Dec-21,"7,498,238.00","5,759,568.00","8,454,059.00","162,007,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,310,344.00","1,701,318.00","9,111,498.00","441,082.00","14,050,669.00","8,461,756.00","613,440.00","15,542,726.00","21,130,252.00",
22-Dec-21,"7,492,438.00","5,814,568.00","7,849,059.00","162,007,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,286,344.00","1,701,318.00","9,102,398.00","441,082.00","14,042,269.00","8,459,156.00","613,440.00","15,542,726.00","21,130,252.00",
21-Dec-21,"7,480,838.00","5,814,568.00","7,849,059.00","162,007,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,286,344.00","1,701,318.00","9,098,498.00","441,082.00","14,033,869.00","8,452,656.00","611,540.00","15,542,726.00","21,130,252.00",
20-Dec-21,"7,475,106.00","5,814,568.00","7,842,440.00","162,007,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,253,991.00","1,698,159.00","9,088,816.00","441,082.00","13,995,645.00","8,442,139.00","611,398.00","15,542,726.00","21,030,252.00",
17-Dec-21,"7,469,306.00","5,649,568.00","7,787,440.00","162,007,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,245,991.00","1,689,159.00","9,077,116.00","441,082.00","13,970,445.00","8,438,239.00","607,598.00","15,542,726.00","21,030,252.00",
16-Dec-21,"7,463,506.00","5,649,568.00","7,787,440.00","162,007,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,237,991.00","1,687,659.00","9,071,916.00","441,082.00","13,953,645.00","8,431,739.00","607,598.00","15,542,726.00","21,030,252.00",
15-Dec-21,"7,457,706.00","5,649,568.00","7,787,440.00","162,007,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,229,991.00","1,687,659.00","9,066,716.00","441,082.00","13,953,645.00","8,429,139.00","607,598.00","15,317,726.00","21,030,252.00",
14-Dec-21,"7,457,706.00","5,594,568.00","6,742,440.00","162,007,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,229,991.00","1,684,659.00","9,065,416.00","441,082.00","13,953,645.00","8,422,639.00","607,598.00","15,317,726.00","21,030,252.00",
13-Dec-21,"7,457,706.00","5,704,568.00","6,742,440.00","164,107,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,221,991.00","1,684,659.00","9,057,616.00","441,082.00","13,945,245.00","8,418,739.00","605,698.00","15,317,726.00","21,030,252.00",
10-Dec-21,"7,492,506.00","5,704,568.00","6,137,440.00","164,107,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,237,991.00","1,699,659.00","9,062,816.00","441,082.00","13,962,045.00","8,422,639.00","603,798.00","15,317,726.00","21,030,252.00",
9-Dec-21,"7,486,706.00","5,704,568.00","5,642,440.00","164,107,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,237,991.00","1,699,659.00","9,056,316.00","441,082.00","13,953,645.00","8,417,439.00","603,798.00","15,317,726.00","21,030,252.00",
8-Dec-21,"7,486,706.00","5,704,568.00","5,642,440.00","164,107,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,237,991.00","1,699,659.00","9,056,316.00","441,082.00","13,953,645.00","8,416,139.00","592,398.00","15,317,726.00","21,030,252.00",
7-Dec-21,"7,538,906.00","5,704,568.00","5,642,440.00","157,732,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,237,991.00","1,699,659.00","9,056,316.00","441,082.00","13,953,645.00","8,412,239.00","592,398.00","15,317,726.00","21,030,252.00",
6-Dec-21,"7,515,706.00","5,704,568.00","5,642,440.00","151,732,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,237,991.00","1,699,659.00","9,056,316.00","441,082.00","13,953,645.00","8,407,039.00","592,398.00","15,317,726.00","21,030,252.00",
3-Dec-21,"7,515,706.00","5,704,568.00","5,642,440.00","151,732,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,237,991.00","1,699,659.00","9,051,116.00","431,082.00","13,953,645.00","8,403,139.00","603,798.00","15,317,726.00","21,030,252.00",
2-Dec-21,"7,515,706.00","5,704,568.00","5,642,440.00","153,982,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,237,991.00","1,699,659.00","9,048,516.00","431,082.00","13,953,645.00","8,396,639.00","603,798.00","15,317,726.00","21,030,252.00",
1-Dec-21,"7,492,506.00","5,704,568.00","5,587,440.00","153,982,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,237,991.00","1,699,659.00","9,042,016.00","431,082.00","13,953,645.00","8,391,439.00","603,798.00","15,242,726.00","21,030,252.00",
30-Nov-21,"7,492,506.00","5,704,568.00","5,587,440.00","153,607,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,237,991.00","1,699,659.00","9,035,516.00","431,082.00","13,953,645.00","8,387,539.00","601,898.00","15,242,726.00","21,030,252.00",
29-Nov-21,"7,492,506.00","5,704,568.00","5,587,440.00","152,707,404.00","967,326.00","1,368,787.00","4,533,905.00","1,051,760.00","25,237,991.00","1,699,659.00","9,034,216.00","431,082.00","13,920,045.00","8,386,239.00","601,898.00","15,242,726.00","21,030,252.00",
26-Nov-21,"7,492,506.00","5,649,568.00","5,532,440.00","152,407,404.00","967,326.00","1,368,787.00","4,533,905.00","1,028,760.00","25,221,991.00","1,687,659.00","9,019,916.00","431,082.00","13,886,445.00","8,373,239.00","598,098.00","15,242,726.00","21,030,252.00",
25-Nov-21,"7,492,506.00","5,649,568.00","5,532,440.00","152,407,404.00","967,326.00","1,368,787.00","4,533,905.00","1,028,760.00","25,221,991.00","1,687,659.00","9,019,916.00","431,082.00","13,886,445.00","8,373,239.00","598,098.00","15,242,726.00","21,030,252.00",
24-Nov-21,"7,492,506.00","5,594,568.00","5,477,440.00","151,657,404.00","967,326.00","1,368,787.00","4,453,905.00","1,028,760.00","25,221,991.00","1,687,659.00","9,016,016.00","461,082.00","13,869,645.00","8,364,139.00","598,098.00","15,242,726.00","21,030,252.00",
23-Nov-21,"7,492,506.00","5,594,568.00","5,477,440.00","150,457,404.00","967,326.00","1,368,787.00","4,453,905.00","1,028,760.00","25,213,991.00","1,687,659.00","9,008,216.00","461,082.00","13,861,245.00","8,360,239.00","598,098.00","15,242,726.00","21,030,252.00",
22-Nov-21,"7,498,306.00","5,594,568.00","5,477,440.00","150,457,404.00","967,326.00","1,368,787.00","4,453,905.00","1,028,760.00","25,213,991.00","1,687,659.00","9,004,316.00","461,082.00","13,861,245.00","8,355,039.00","598,098.00","15,242,726.00","21,030,252.00",
19-Nov-21,"7,498,306.00","5,594,568.00","5,477,440.00","149,707,404.00","967,326.00","1,368,787.00","4,453,905.00","1,028,760.00","25,213,991.00","1,687,659.00","9,000,416.00","461,082.00","13,861,245.00","8,353,739.00","598,098.00","15,242,726.00","21,030,252.00",
18-Nov-21,"7,504,106.00","5,594,568.00","5,477,440.00","149,707,404.00","967,326.00","1,368,787.00","4,453,905.00","1,028,760.00","25,213,991.00","1,687,659.00","8,993,916.00","461,082.00","13,861,245.00","8,351,139.00","598,098.00","15,242,726.00","21,030,252.00",
17-Nov-21,"7,498,306.00","5,594,568.00","5,477,440.00","149,707,404.00","967,326.00","1,368,787.00","4,453,905.00","1,028,760.00","25,213,991.00","1,687,659.00","8,980,916.00","461,082.00","13,861,245.00","8,348,539.00","598,098.00","15,242,726.00","21,030,252.00",
16-Nov-21,"7,504,106.00","5,594,568.00","5,477,440.00","149,707,404.00","967,326.00","1,368,787.00","4,453,905.00","1,028,760.00","25,213,991.00","1,686,159.00","8,978,316.00","461,082.00","13,861,245.00","8,345,939.00","596,198.00","15,242,726.00","21,030,252.00",
15-Nov-21,"7,504,106.00","5,594,568.00","5,477,440.00","149,707,404.00","967,326.00","1,368,787.00","4,453,905.00","1,028,760.00","25,213,991.00","1,677,159.00","8,974,416.00","461,082.00","13,861,245.00","8,340,739.00","596,198.00","15,167,726.00","21,030,252.00",
12-Nov-21,"7,504,106.00","5,594,568.00","5,477,440.00","149,707,404.00","967,326.00","1,368,787.00","4,453,905.00","1,028,760.00","25,213,991.00","1,677,159.00","8,974,416.00","461,082.00","13,861,245.00","8,332,939.00","596,198.00","15,167,726.00","21,030,252.00",
11-Nov-21,"7,509,906.00","5,594,568.00","5,477,440.00","149,707,404.00","967,326.00","1,368,787.00","4,453,905.00","1,028,760.00","25,213,991.00","1,677,159.00","8,970,516.00","451,082.00","13,878,045.00","8,329,039.00","594,298.00","15,167,726.00","21,030,252.00",
10-Nov-21,"7,509,906.00","5,594,568.00","5,477,440.00","149,707,404.00","967,326.00","1,368,787.00","4,453,905.00","1,028,760.00","25,213,991.00","1,677,159.00","8,967,916.00","451,082.00","13,869,645.00","8,326,439.00","594,298.00","15,167,726.00","21,030,252.00",
9-Nov-21,"7,509,906.00","5,594,568.00","5,477,440.00","149,707,404.00","967,326.00","1,368,787.00","4,453,905.00","1,028,760.00","25,213,991.00","1,677,159.00","8,952,316.00","451,082.00","13,886,445.00","8,319,939.00","594,298.00","15,167,726.00","21,030,252.00",
