time,Core_MSCI_World_ex_Australia_ESG_Leaders_Volume,Edge_MSCI_World_Multifactor_Volume,Global_100_Volume,Global_Healthcare_Volume,SP_500_Volume,volume,Core_MSCI_World_ex_Australia_ESG_Leaders_Costs,Edge_MSCI_World_Multifactor_Costs,Global_100_Costs,Global_Healthcare_Costs,SP_500_Costs,close
1-Nov-19,"2,966,091.00","7,085,749.00","23,114,546.00","6,728,789.00","7,251,385.00","9,429,312.00",37.13,33.71,74.34,92.97,445.38,136.706
4-Nov-19,"3,006,091.00","7,085,749.00","23,122,546.00","6,728,789.00","7,251,385.00","9,438,912.00",37.37,33.96,74.85,93.05,447.83,137.412
5-Nov-19,"3,006,091.00","7,085,749.00","23,122,546.00","6,731,389.00","7,255,285.00","9,440,212.00",37.36,34.03,74.96,92.35,447.69,137.278
6-Nov-19,"3,006,091.00","7,165,749.00","23,122,546.00","6,732,689.00","7,260,485.00","9,457,512.00",37.37,34.09,75.08,92.71,448.15,137.48
7-Nov-19,"3,006,091.00","7,165,749.00","23,138,546.00","6,737,889.00","7,265,685.00","9,462,792.00",37.53,34.26,75.38,92.89,450.17,138.046
8-Nov-19,"3,006,091.00","7,165,749.00","23,146,546.00","6,737,889.00","7,268,285.00","9,464,912.00",37.7,34.38,75.72,94,452.85,138.93
11-Nov-19,"3,046,091.00","7,165,749.00","23,154,546.00","6,737,889.00","7,261,785.00","9,473,212.00",37.71,34.39,75.71,93.8,452.8,138.882
12-Nov-19,"3,046,091.00","7,165,749.00","23,162,546.00","6,737,889.00","7,263,085.00","9,475,072.00",37.78,34.44,75.84,94.32,454,139.276
13-Nov-19,"3,046,091.00","7,165,749.00","23,162,546.00","6,737,889.00","7,266,985.00","9,475,852.00",37.79,34.39,75.96,94.63,454.92,139.538
14-Nov-19,"3,046,091.00","7,165,749.00","23,170,546.00","6,741,789.00","7,273,485.00","9,479,532.00",38.11,34.72,76.48,95.37,459.46,140.828
15-Nov-19,"3,046,091.00","7,165,749.00","23,186,546.00","6,754,789.00","7,274,785.00","9,485,592.00",38.15,34.83,76.54,96.39,460.22,141.226
18-Nov-19,"3,086,091.00","7,245,749.00","23,218,546.00","6,762,589.00","7,279,985.00","9,518,592.00",38.16,34.84,76.55,96.46,460.39,141.28
19-Nov-19,"3,086,091.00","7,245,749.00","23,218,546.00","6,763,889.00","7,282,585.00","9,519,372.00",38.09,34.8,76.31,96.75,459.44,141.078
20-Nov-19,"3,086,091.00","7,245,749.00","23,218,546.00","6,769,089.00","7,285,185.00","9,520,932.00",38.03,34.81,76.21,96.73,459.26,141.008
21-Nov-19,"3,086,091.00","7,245,749.00","23,234,546.00","6,772,989.00","7,287,785.00","9,525,432.00",38.02,34.76,76.19,97.12,459.17,141.052
22-Nov-19,"3,086,091.00","7,245,749.00","23,234,546.00","6,772,989.00","7,287,785.00","9,525,432.00",38.15,34.87,76.52,97.53,460.87,141.588
25-Nov-19,"3,086,091.00","7,245,749.00","23,242,546.00","6,779,489.00","7,287,785.00","9,528,332.00",38.56,35.22,77.27,98.81,465.2,143.012
26-Nov-19,"3,086,091.00","7,245,749.00","23,250,546.00","6,784,689.00","7,289,085.00","9,531,232.00",38.53,35.26,77.25,98.71,465.31,143.012
27-Nov-19,"3,086,091.00","7,325,749.00","23,274,546.00","6,785,989.00","7,295,585.00","9,553,592.00",38.72,35.4,77.57,99.11,467.79,143.718
28-Nov-19,"3,126,091.00","7,325,749.00","23,282,546.00","6,788,589.00","7,295,585.00","9,563,712.00",38.81,35.49,77.76,99.34,468.89,144.058
29-Nov-19,"3,126,091.00","7,325,749.00","23,290,546.00","6,796,389.00","7,298,185.00","9,567,392.00",38.56,35.27,77.37,99.02,467.21,143.486
2-Dec-19,"3,126,091.00","7,325,749.00","23,306,546.00","6,798,989.00","7,302,085.00","9,571,892.00",38.06,34.8,76.28,97.9,459.92,141.392
3-Dec-19,"3,126,091.00","7,325,749.00","23,314,546.00","6,804,189.00","7,312,485.00","9,576,612.00",37.71,34.35,75.41,97.31,455.09,139.974
4-Dec-19,"3,126,091.00","7,325,749.00","23,330,546.00","6,810,689.00","7,322,885.00","9,583,192.00",37.92,34.44,76.04,97.99,457.1,140.698
5-Dec-19,"3,126,091.00","7,325,749.00","23,346,546.00","6,815,889.00","7,324,185.00","9,587,692.00",38.1,34.68,76.36,98.33,459.81,141.456
6-Dec-19,"3,126,091.00","7,325,749.00","23,362,546.00","6,821,089.00","7,331,985.00","9,593,492.00",38.41,34.92,77,98.82,463.51,142.532
9-Dec-19,"3,126,091.00","7,325,749.00","23,362,546.00","6,821,089.00","7,335,885.00","9,594,272.00",38.28,34.86,76.76,98.19,462.13,142.044
10-Dec-19,"3,126,091.00","7,325,749.00","23,362,546.00","6,822,389.00","7,339,785.00","9,595,312.00",38.39,34.96,77.14,98.8,463.14,142.486
11-Dec-19,"3,166,091.00","7,325,749.00","23,386,546.00","6,826,289.00","7,343,685.00","9,609,672.00",38.25,34.85,76.85,98.37,461.33,141.93
12-Dec-19,"3,206,091.00","7,325,749.00","23,386,546.00","6,828,889.00","7,344,985.00","9,618,452.00",38.29,34.83,77.03,98.32,462.18,142.13
13-Dec-19,"3,246,091.00","7,325,749.00","23,386,546.00","6,831,489.00","7,347,585.00","9,627,492.00",38.52,35.08,77.52,98.69,464.09,142.78
16-Dec-19,"3,246,091.00","7,325,749.00","23,410,546.00","6,837,989.00","7,373,585.00","9,638,792.00",38.66,35.21,77.85,99.33,465.53,143.316
17-Dec-19,"3,246,091.00","7,325,749.00","23,410,546.00","6,858,789.00","7,387,885.00","9,645,812.00",38.87,35.38,78.28,99.94,468.29,144.152
18-Dec-19,"3,246,091.00","7,325,749.00","23,426,546.00","6,862,689.00","7,395,685.00","9,651,352.00",38.82,35.3,78.15,99.92,467.91,144.02
19-Dec-19,"3,286,091.00","7,325,749.00","23,426,546.00","6,866,589.00","7,395,685.00","9,660,132.00",38.82,35.31,78.14,100.03,468.71,144.202
20-Dec-19,"3,286,091.00","7,325,749.00","23,434,546.00","6,876,989.00","7,399,585.00","9,664,592.00",38.77,35.35,78.16,100.32,469.36,144.392
23-Dec-19,"3,286,091.00","7,325,749.00","23,434,546.00","6,891,289.00","7,399,585.00","9,667,452.00",38.75,35.22,78.1,100.4,468.81,144.256
24-Dec-19,"3,288,115.00","7,325,749.00","23,445,135.00","6,897,796.00","7,406,416.00","9,672,642.20",38.37,35.19,77.43,99.71,465.65,143.27
27-Dec-19,"3,288,115.00","7,325,749.00","23,453,135.00","6,901,696.00","7,410,316.00","9,675,802.20",38.25,35.04,77.62,98.83,464.32,142.812
30-Dec-19,"3,288,115.00","7,325,749.00","23,453,135.00","6,901,696.00","7,414,216.00","9,676,582.20",37.96,34.87,76.9,98.06,460.9,141.738
31-Dec-19,"3,329,943.00","7,325,749.00","23,464,501.00","6,901,566.00","7,416,874.00","9,687,726.60",37.9,34.74,76.74,97.8,459.77,141.39
2-Jan-20,"3,329,943.00","7,325,749.00","23,464,501.00","6,901,566.00","7,416,874.00","9,687,726.60",38.39,35.03,78.09,98.49,465.94,143.188
3-Jan-20,"3,329,943.00","7,325,749.00","23,480,501.00","6,904,166.00","7,422,074.00","9,692,486.60",38.31,35.03,77.91,98.41,465.41,143.014
6-Jan-20,"3,329,943.00","7,327,236.00","23,480,501.00","6,913,266.00","7,424,674.00","9,695,124.00",38.57,34.79,78.59,99.19,468.8,143.988
7-Jan-20,"3,409,943.00","7,327,236.00","23,504,501.00","6,915,866.00","7,427,274.00","9,716,964.00",38.83,35.17,78.88,99.9,471.94,144.944
8-Jan-20,"3,449,943.00","7,327,236.00","23,504,501.00","6,919,766.00","7,427,274.00","9,725,744.00",39.05,35.26,79.32,100.69,475.24,145.912
9-Jan-20,"3,449,943.00","7,326,431.00","23,504,501.00","6,928,866.00","7,427,274.00","9,727,403.00",39.24,35.43,80.03,101.12,478.59,146.882
10-Jan-20,"3,449,943.00","7,326,431.00","23,504,501.00","6,928,866.00","7,462,374.00","9,734,423.00",38.82,35.13,79.16,100.57,473.67,145.47
13-Jan-20,"3,449,943.00","7,326,431.00","23,520,501.00","6,930,166.00","7,467,574.00","9,738,923.00",39.08,35.28,79.63,100.28,476.98,146.25
14-Jan-20,"3,449,943.00","7,326,431.00","23,520,501.00","6,930,166.00","7,468,874.00","9,739,183.00",39.1,35.38,79.44,101.02,476.55,146.298
15-Jan-20,"3,449,943.00","7,326,431.00","23,512,501.00","6,934,066.00","7,470,174.00","9,738,623.00",39.13,35.3,79.56,101.83,477.38,146.64
16-Jan-20,"3,449,943.00","7,326,431.00","23,512,501.00","6,937,966.00","7,470,174.00","9,739,403.00",39.44,35.58,80.21,102.32,481.77,147.864
17-Jan-20,"3,449,943.00","7,326,431.00","23,536,501.00","6,950,966.00","7,471,474.00","9,747,063.00",39.67,35.82,80.82,102.81,484.69,148.762
20-Jan-20,"3,449,943.00","7,326,431.00","23,536,501.00","6,957,466.00","7,479,274.00","9,749,923.00",39.75,35.9,80.97,102.99,485.58,149.038
21-Jan-20,"3,449,943.00","7,326,431.00","23,584,501.00","6,957,466.00","7,479,274.00","9,759,523.00",39.61,35.84,80.85,103.06,485.06,148.884
22-Jan-20,"3,449,943.00","7,406,431.00","23,584,501.00","6,973,066.00","7,483,174.00","9,779,423.00",39.75,36.03,81.13,103.54,486.58,149.406
23-Jan-20,"3,449,943.00","7,406,431.00","23,592,501.00","6,973,066.00","7,490,974.00","9,782,583.00",39.71,35.95,80.9,102.93,486.64,149.226
24-Jan-20,"3,409,943.00","7,406,431.00","23,592,501.00","6,973,066.00","7,494,874.00","9,775,363.00",39.51,35.89,80.58,101.72,483.56,148.252
28-Jan-20,"3,409,943.00","7,406,431.00","23,592,501.00","6,980,866.00","7,496,174.00","9,777,183.00",39.64,35.96,80.93,102.71,486.16,149.08
29-Jan-20,"3,409,943.00","7,406,431.00","23,608,501.00","6,980,866.00","7,496,174.00","9,780,383.00",39.68,35.9,81.24,102.81,486.65,149.256
30-Jan-20,"3,409,943.00","7,406,431.00","23,632,501.00","6,983,466.00","7,496,174.00","9,785,703.00",39.94,36.02,81.9,102.82,490.7,150.276
31-Jan-20,"3,409,943.00","7,406,431.00","23,632,501.00","7,000,366.00","7,496,174.00","9,789,083.00",39.32,35.48,80.87,101.15,482.77,147.918
3-Feb-20,"3,409,943.00","7,406,431.00","23,632,501.00","7,019,866.00","7,496,174.00","9,792,983.00",39.52,35.61,81.38,101.88,486.16,148.91
4-Feb-20,"3,409,943.00","7,406,431.00","23,640,501.00","7,019,866.00","7,496,174.00","9,794,583.00",39.94,35.93,82.23,103.08,491.42,150.52
5-Feb-20,"3,409,943.00","7,406,431.00","23,640,501.00","7,019,866.00","7,496,174.00","9,794,583.00",40.27,36.32,82.69,104.54,495.56,151.876
6-Feb-20,"3,409,943.00","7,406,431.00","23,640,501.00","7,019,866.00","7,500,074.00","9,795,363.00",40.42,36.47,83.32,104.83,497.94,152.596
7-Feb-20,"3,409,943.00","7,406,431.00","23,632,501.00","7,015,966.00","7,506,574.00","9,794,283.00",40.42,36.46,83.44,104.8,498.9,152.804
10-Feb-20,"3,409,943.00","7,406,431.00","23,632,501.00","7,015,966.00","7,514,374.00","9,795,843.00",40.69,36.58,84.3,105.42,503.27,154.052
11-Feb-20,"3,409,943.00","7,406,431.00","23,632,501.00","7,041,966.00","7,507,874.00","9,799,743.00",40.6,36.54,83.76,105.43,501.05,153.476
12-Feb-20,"3,409,943.00","7,406,431.00","23,616,501.00","7,051,066.00","7,507,874.00","9,798,363.00",40.68,36.64,83.97,105.08,502.47,153.768
13-Feb-20,"3,409,943.00","7,406,431.00","23,616,501.00","7,048,466.00","7,518,274.00","9,799,923.00",40.64,36.73,83.64,104.77,502.81,153.718
14-Feb-20,"3,409,943.00","7,406,431.00","23,616,501.00","7,052,366.00","7,520,874.00","9,801,223.00",40.73,36.79,83.83,104.88,504.66,154.178
17-Feb-20,"3,409,943.00","7,406,431.00","23,624,501.00","7,052,366.00","7,520,874.00","9,802,823.00",40.75,36.81,83.86,104.93,504.89,154.248
18-Feb-20,"3,409,943.00","7,406,431.00","23,632,501.00","7,054,966.00","7,522,174.00","9,805,203.00",40.7,36.81,83.69,104.92,505,154.224
19-Feb-20,"3,449,943.00","7,406,431.00","23,680,501.00","7,054,966.00","7,524,774.00","9,823,323.00",41.02,37.04,84.39,105.96,509.2,155.522
20-Feb-20,"3,449,943.00","7,406,431.00","23,680,501.00","7,061,466.00","7,526,074.00","9,824,883.00",41.14,37.17,84.41,105.99,510.64,155.87
21-Feb-20,"3,449,943.00","7,406,431.00","23,680,501.00","7,069,266.00","7,527,374.00","9,826,703.00",40.77,36.88,83.37,105.93,505.09,154.408
24-Feb-20,"3,449,943.00","7,406,431.00","23,680,501.00","7,077,066.00","7,527,374.00","9,828,263.00",39.44,35.88,80.36,102.5,489.28,149.492
25-Feb-20,"3,449,943.00","7,406,431.00","23,680,501.00","7,084,866.00","7,527,374.00","9,829,823.00",38.51,35.06,78.55,99.87,475.51,145.5
26-Feb-20,"3,449,943.00","7,406,431.00","23,272,501.00","7,084,866.00","7,527,374.00","9,748,223.00",38.69,35.05,79.33,100.69,477.4,146.232
27-Feb-20,"3,449,943.00","7,406,431.00","23,272,501.00","7,101,766.00","7,527,374.00","9,751,603.00",37.04,33.73,75.68,97.36,454.16,139.594
28-Feb-20,"3,449,943.00","7,406,431.00","23,256,501.00","7,095,266.00","7,527,374.00","9,747,103.00",37.44,33.66,76.81,97.77,458.91,140.918
2-Mar-20,"3,489,943.00","7,406,431.00","23,240,501.00","7,088,766.00","7,507,874.00","9,746,703.00",38.32,34.42,79.3,100.9,476.3,145.848
3-Mar-20,"3,449,943.00","7,406,431.00","23,200,501.00","7,044,566.00","7,507,874.00","9,721,863.00",36.93,33.43,76.15,97.3,455.29,139.82
4-Mar-20,"3,489,943.00","7,406,431.00","23,672,501.00","7,041,966.00","7,507,874.00","9,823,743.00",38.3,34.41,79.22,102.52,475.21,145.932
5-Mar-20,"3,489,943.00","7,406,431.00","23,688,501.00","7,041,966.00","7,507,874.00","9,826,943.00",37.17,33.81,77.14,100.49,459.84,141.69
6-Mar-20,"3,489,943.00","7,406,431.00","23,688,501.00","6,982,166.00","7,507,874.00","9,814,983.00",36.44,33.08,75.38,99.45,450.52,138.974
9-Mar-20,"3,489,943.00","7,406,431.00","23,768,501.00","6,908,066.00","7,507,874.00","9,816,163.00",33.31,30.69,69.4,93.79,412.81,128
10-Mar-20,"3,129,943.00","7,406,431.00","23,768,501.00","6,908,066.00","7,509,174.00","9,744,423.00",35.78,32.39,74.8,99.73,446.97,137.934
11-Mar-20,"3,129,943.00","7,406,431.00","23,704,501.00","6,857,366.00","7,510,474.00","9,721,743.00",33.82,30.93,71.02,95.24,423.19,130.84
12-Mar-20,"3,129,943.00","7,406,431.00","23,704,501.00","6,858,666.00","7,514,374.00","9,722,783.00",31.47,28.82,66.4,90.73,396.47,122.778
13-Mar-20,"3,129,943.00","7,406,431.00","23,688,501.00","6,853,466.00","7,523,474.00","9,720,363.00",34.64,31.09,73.58,98.74,441.27,135.864
16-Mar-20,"3,169,943.00","7,406,431.00","23,680,501.00","6,818,366.00","7,539,074.00","9,722,863.00",30.88,28.17,65.86,89.84,391.57,121.264
17-Mar-20,"3,169,943.00","7,406,431.00","23,640,501.00","6,810,566.00","7,505,274.00","9,706,543.00",33.45,30.19,71.89,97.4,427.38,132.062
18-Mar-20,"3,169,943.00","7,406,431.00","23,632,501.00","6,810,566.00","7,506,574.00","9,705,203.00",32.27,29.28,70.34,96.24,414.31,128.488
19-Mar-20,"3,169,943.00","7,246,431.00","23,616,501.00","6,804,066.00","7,496,174.00","9,666,623.00",32.35,29.04,70.14,95.3,412.79,127.924
20-Mar-20,"3,169,943.00","7,246,431.00","23,536,501.00","6,800,166.00","7,442,874.00","9,639,183.00",31.4,28.3,67.82,91.63,395.53,122.936
23-Mar-20,"3,169,943.00","7,246,431.00","23,520,501.00","6,796,266.00","7,409,074.00","9,628,443.00",31.17,27.97,67.5,89.49,390.34,121.294
24-Mar-20,"3,169,943.00","7,246,431.00","23,464,501.00","6,787,166.00","7,329,774.00","9,599,563.00",33.04,29.56,71.4,92.9,414.85,128.35
25-Mar-20,"3,169,943.00","7,246,431.00","23,312,501.00","6,780,666.00","7,320,674.00","9,566,043.00",33.56,30.11,71.82,94.25,417.64,129.476
26-Mar-20,"3,169,943.00","7,326,431.00","23,208,501.00","6,780,666.00","7,272,574.00","9,551,623.00",34.85,31.14,74.43,98.44,436.12,134.996
27-Mar-20,"3,169,943.00","7,326,431.00","23,192,501.00","6,780,666.00","7,195,874.00","9,533,083.00",33.29,29.86,71.14,95.53,417.06,129.376
30-Mar-20,"3,169,943.00","7,326,431.00","23,192,501.00","6,780,666.00","7,154,274.00","9,524,763.00",34.05,30.55,73.49,99.5,428.35,133.188
31-Mar-20,"3,169,943.00","7,326,431.00","23,160,501.00","6,767,666.00","7,141,274.00","9,513,163.00",33.88,30.3,72.98,99.57,424.3,132.206
1-Apr-20,"3,169,943.00","7,246,431.00","23,128,501.00","6,767,666.00","7,144,109.00","9,491,330.00",32.3,29.26,70.08,95.89,403.04,126.114
2-Apr-20,"3,169,943.00","7,246,431.00","23,104,501.00","6,771,566.00","7,133,709.00","9,485,230.00",33.42,29.86,72.88,99.8,417.79,130.75
3-Apr-20,"3,209,943.00","7,246,431.00","23,104,501.00","6,779,366.00","7,125,909.00","9,493,230.00",33,29.62,72.32,99.35,414.15,129.688
6-Apr-20,"3,209,943.00","7,246,431.00","23,064,501.00","6,776,766.00","7,093,701.00","9,478,268.40",34.69,31.23,75.73,103.03,437.19,136.374
7-Apr-20,"3,209,943.00","7,246,431.00","23,064,501.00","6,776,766.00","7,050,801.00","9,469,688.40",34.21,31,74.19,100.1,430.26,133.952
8-Apr-20,"3,249,943.00","7,246,431.00","23,064,501.00","6,783,266.00","7,041,701.00","9,477,168.40",34.94,31.63,75.35,103.02,442.7,137.528
9-Apr-20,"3,249,943.00","7,246,431.00","23,040,501.00","6,784,566.00","7,041,701.00","9,472,628.40",35.08,31.65,74.89,102.16,442.35,137.226
14-Apr-20,"3,249,943.00","7,246,431.00","23,000,501.00","6,788,466.00","7,031,301.00","9,463,328.40",34.95,31.52,75.81,102.74,443.45,137.694
15-Apr-20,"3,249,943.00","7,246,431.00","23,000,501.00","6,802,766.00","7,024,801.00","9,464,888.40",34.5,31.05,75.3,103.27,439.87,136.798
16-Apr-20,"3,249,943.00","7,246,431.00","22,984,501.00","6,807,966.00","7,019,601.00","9,461,688.40",34.69,31.26,76.13,105.74,443.68,138.3
17-Apr-20,"3,249,943.00","7,246,431.00","22,960,501.00","6,810,566.00","7,006,601.00","9,454,808.40",35.39,31.87,77.08,107.09,451.95,140.676
20-Apr-20,"3,249,943.00","7,246,431.00","22,960,501.00","6,848,266.00","6,993,601.00","9,459,748.40",34.66,31.21,75.76,105.96,442,137.918
21-Apr-20,"3,249,943.00","7,326,431.00","22,960,501.00","6,850,866.00","6,993,601.00","9,476,268.40",34.24,30.67,74.85,105.01,435.05,135.964
22-Apr-20,"3,249,943.00","7,326,431.00","22,960,501.00","6,863,866.00","6,993,601.00","9,478,868.40",34.83,31.12,76.17,106.22,443.52,138.372
23-Apr-20,"3,249,943.00","7,326,431.00","22,960,501.00","6,872,966.00","6,993,601.00","9,480,688.40",34.39,30.76,75.17,105.2,437.78,136.66
24-Apr-20,"3,249,943.00","7,326,431.00","22,960,501.00","6,872,966.00","6,993,601.00","9,480,688.40",34.93,31.13,76.25,107.1,445.08,138.898
27-Apr-20,"3,249,943.00","7,326,431.00","22,960,501.00","6,876,866.00","6,989,701.00","9,480,688.40",35.02,31.37,75.92,106.84,445.76,138.982
28-Apr-20,"3,249,943.00","7,326,431.00","22,960,501.00","6,883,366.00","6,989,701.00","9,481,988.40",34.93,31.47,75.1,104.83,441.73,137.612
29-Apr-20,"3,249,943.00","7,406,431.00","22,960,501.00","6,883,366.00","6,989,701.00","9,497,988.40",35.64,31.95,76.37,104.33,449.93,139.644
30-Apr-20,"3,249,943.00","7,406,431.00","22,960,501.00","6,896,366.00","6,989,701.00","9,500,588.40",35.04,31.26,75.78,103.55,444.61,138.048
1-May-20,"3,249,943.00","7,406,431.00","22,960,501.00","6,921,066.00","6,979,301.00","9,503,448.40",34.65,30.87,75,103.06,439.58,136.632
4-May-20,"3,249,943.00","7,406,431.00","22,960,501.00","6,952,266.00","6,979,301.00","9,509,688.40",34.92,30.95,75.8,103.92,443.69,137.856
5-May-20,"3,249,943.00","7,406,431.00","22,960,501.00","6,952,266.00","6,974,101.00","9,508,648.40",34.97,31.16,75.9,105.17,445.45,138.53
6-May-20,"3,249,943.00","7,406,431.00","22,960,501.00","6,952,266.00","6,974,101.00","9,508,648.40",34.8,31.06,75.83,104.71,443.48,137.976
7-May-20,"3,249,943.00","7,406,431.00","22,928,501.00","6,865,166.00","6,974,101.00","9,484,828.40",35.15,31.27,76.07,104.47,447.24,138.84
8-May-20,"3,249,943.00","7,406,431.00","22,928,501.00","6,840,466.00","6,968,901.00","9,478,848.40",35.3,31.52,76.22,103.59,448.56,139.038
11-May-20,"3,249,943.00","7,406,431.00","22,928,501.00","6,843,066.00","6,968,901.00","9,479,368.40",35.56,31.75,77.18,105.84,452.28,140.522
12-May-20,"3,249,943.00","7,486,431.00","22,928,501.00","6,843,066.00","6,974,101.00","9,496,408.40",34.71,31.03,75.47,104.11,440.9,137.244
13-May-20,"3,249,943.00","7,486,431.00","22,928,501.00","6,843,066.00","6,974,101.00","9,496,408.40",34.4,30.61,75,104.39,436.35,136.15
14-May-20,"3,249,943.00","7,486,431.00","22,928,501.00","6,844,366.00","6,974,101.00","9,496,668.40",34.81,30.94,75.86,105.64,445.07,138.464
15-May-20,"3,249,943.00","7,486,431.00","22,928,501.00","6,845,666.00","6,974,101.00","9,496,928.40",35.01,31.1,76.13,106.28,447.63,139.23
18-May-20,"3,249,943.00","7,486,431.00","22,928,501.00","6,863,866.00","6,974,101.00","9,500,568.40",35.77,31.9,77.13,106.26,455.36,141.284
19-May-20,"3,249,943.00","7,486,431.00","22,944,501.00","6,872,966.00","6,968,901.00","9,504,548.40",35.02,31.52,75.67,104.05,445.94,138.44
20-May-20,"3,249,943.00","7,486,431.00","22,944,501.00","6,878,166.00","6,968,901.00","9,505,588.40",35.51,31.8,76.57,104.09,451.48,139.89
21-May-20,"3,249,943.00","7,486,431.00","22,944,501.00","6,880,766.00","6,968,901.00","9,506,108.40",35.39,31.71,76.22,103.56,450.23,139.422
22-May-20,"3,249,943.00","7,486,431.00","22,944,501.00","6,892,466.00","6,968,901.00","9,508,448.40",35.65,31.85,76.54,104.58,454.25,140.574
25-May-20,"3,249,943.00","7,486,431.00","22,944,501.00","6,896,366.00","6,968,901.00","9,509,228.40",35.56,31.85,76.31,104.26,452.86,140.168
26-May-20,"3,249,943.00","7,486,431.00","22,944,501.00","6,901,566.00","6,968,901.00","9,510,268.40",35.66,32,75.85,102.52,451.12,139.43
27-May-20,"3,249,943.00","7,486,431.00","22,944,501.00","6,913,266.00","6,968,901.00","9,512,608.40",36.6,32.7,77.62,104,462.81,142.746
28-May-20,"3,249,943.00","7,486,431.00","22,944,501.00","6,927,566.00","6,968,901.00","9,515,468.40",36.16,32.32,76.68,104.39,456.29,141.168
29-May-20,"3,249,943.00","7,486,431.00","22,944,501.00","6,928,866.00","6,971,501.00","9,516,248.40",36.29,32.54,77.15,105.75,459.61,142.268
1-Jun-20,"3,249,943.00","7,486,431.00","22,944,501.00","6,928,866.00","6,971,501.00","9,516,248.40",35.91,32.02,75.97,103.17,451.83,139.78
2-Jun-20,"3,249,943.00","7,486,431.00","22,960,501.00","6,931,466.00","6,974,101.00","9,520,488.40",35.7,31.84,75.39,101.81,448.58,138.664
3-Jun-20,"3,249,943.00","7,486,431.00","22,960,501.00","6,941,866.00","6,975,401.00","9,522,828.40",36.12,32.1,76.17,101.21,451.86,139.492
4-Jun-20,"3,289,943.00","7,566,431.00","22,976,501.00","6,948,366.00","6,975,401.00","9,551,328.40",35.79,31.89,75.26,99.76,447.44,138.028
5-Jun-20,"3,289,943.00","7,566,431.00","22,976,501.00","6,954,866.00","7,013,101.00","9,560,168.40",36.65,32.52,76.86,100.92,458.83,141.156
9-Jun-20,"3,289,943.00","7,566,431.00","22,984,501.00","6,976,966.00","7,013,101.00","9,566,188.40",36.77,32.52,77.66,100.72,461.55,141.844
10-Jun-20,"3,289,943.00","7,566,431.00","23,008,501.00","6,976,966.00","7,013,101.00","9,570,988.40",36.41,32.28,77.79,100.77,457.78,141.006
11-Jun-20,"3,289,943.00","7,566,431.00","23,016,501.00","6,976,966.00","7,013,101.00","9,572,588.40",34.73,31.06,74.61,96.98,436.88,134.852
